PO #,PO #,Description,Vendor,Organization,Department,Buyer,Status,Sent Date,Total
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=857&external=true&parentUrl=close,PO #99SWC-NV25-25281:857,AMAZON #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Conservation and Natural Resources,Conservation and Natural Resources,Goldie Bowers,3PCR - Complete Receipt,06/25/2025,"$1,147.34"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=858&external=true&parentUrl=close,PO #99SWC-NV25-25281:858,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Veterans Services,Department of Veterans Services,Debbie Bronson,3PS - Sent,06/25/2025,$129.87
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=859&external=true&parentUrl=close,PO #99SWC-NV25-25281:859,Dane Horowski Amazon Order 6.24,"Amazon Capital Services, Inc.",Department of Wildlife,Department of Wildlife,Marisa Peters,3PS - Sent,06/25/2025,$43.00
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=860&external=true&parentUrl=close,PO #99SWC-NV25-25281:860,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Human Services,Division of Child and Family Services,Taraea Williams,3PS - Sent,06/25/2025,$279.04
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=861&external=true&parentUrl=close,PO #99SWC-NV25-25281:861,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Wildlife,Department of Wildlife,Jennifer Miller,3PS - Sent,06/25/2025,"$1,763.00"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=862&external=true&parentUrl=close,PO #99SWC-NV25-25281:862,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Human Services,Division of Child and Family Services,Taraea Williams,3PS - Sent,06/25/2025,$316.03
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=863&external=true&parentUrl=close,PO #99SWC-NV25-25281:863,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Human Services,Division of Child and Family Services,Taraea Williams,3PS - Sent,06/25/2025,$105.18
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=864&external=true&parentUrl=close,PO #99SWC-NV25-25281:864,Epro Order- Office Supply June 2025,"Amazon Capital Services, Inc.",Department of Wildlife,Department of Wildlife,Sydney Moss,3PS - Sent,06/25/2025,$308.90
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=865&external=true&parentUrl=close,PO #99SWC-NV25-25281:865,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Human Services,Division of Child and Family Services,Taraea Williams,3PS - Sent,06/25/2025,$138.24
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=866&external=true&parentUrl=close,PO #99SWC-NV25-25281:866,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Conservation and Natural Resources,Environmental Protection,Jessica Lunz,3PS - Sent,06/25/2025,$239.99
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=867&external=true&parentUrl=close,PO #99SWC-NV25-25281:867,FY25 FRO Ice Chests_Coolers South Amazon,"Amazon Capital Services, Inc.",Department of Conservation and Natural Resources,Forestry Division,Kevin Gearlds,3PCO - Closed,06/25/2025,"$5,584.70"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=868&external=true&parentUrl=close,PO #99SWC-NV25-25281:868,FY25 FRO Ice Chests_Coolers West Amazon,"Amazon Capital Services, Inc.",Department of Conservation and Natural Resources,Forestry Division,Kevin Gearlds,3PCO - Closed,06/25/2025,"$5,841.66"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=869&external=true&parentUrl=close,PO #99SWC-NV25-25281:869,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Veterans Services,Department of Veterans Services,James Limon,3PS - Sent,06/25/2025,$163.32
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=870&external=true&parentUrl=close,PO #99SWC-NV25-25281:870,"CR, IT, Elec, Portal","Amazon Capital Services, Inc.",Secretary of State's Office,Secretary of State's Office,Kellie Karasek,3PS - Sent,06/25/2025,$930.16
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=871&external=true&parentUrl=close,PO #99SWC-NV25-25281:871,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Business and Industry,Division of Industrial Relations,Mallory Otto,3PCR - Complete Receipt,06/25/2025,$30.85
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=872&external=true&parentUrl=close,PO #99SWC-NV25-25281:872,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Conservation and Natural Resources,Environmental Protection,Danielle Ward,3PCR - Complete Receipt,06/25/2025,$19.99
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=873&external=true&parentUrl=close,PO #99SWC-NV25-25281:873,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Public Safety,Investigation Division,Kathy Peterson,3PS - Sent,06/25/2025,$202.65
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=874&external=true&parentUrl=close,PO #99SWC-NV25-25281:874,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Conservation and Natural Resources,Parks Division,Kim Zuch,3PS - Sent,06/26/2025,$392.97
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=875&external=true&parentUrl=close,PO #99SWC-NV25-25281:875,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Business and Industry,Office of the Labor Commission,Lauren Hayes,3PCR - Complete Receipt,06/26/2025,$294.28
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=876&external=true&parentUrl=close,PO #99SWC-NV25-25281:876,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Conservation and Natural Resources,Environmental Protection,Caleb Willis,3PS - Sent,06/26/2025,$61.99
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=877&external=true&parentUrl=close,PO #99SWC-NV25-25281:877,All Elections Order_Carson City,"Amazon Capital Services, Inc.",Secretary of State's Office,Secretary of State's Office,Cecilia Heston,3PS - Sent,06/26/2025,"$6,681.28"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=878&external=true&parentUrl=close,PO #99SWC-NV25-25281:878,All Elections Order_Las Vegas,"Amazon Capital Services, Inc.",Secretary of State's Office,Secretary of State's Office,Cecilia Heston,3PS - Sent,06/26/2025,"$5,069.08"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=879&external=true&parentUrl=close,PO #99SWC-NV25-25281:879,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Commission on Peace Officer Standards and Training,Peace Officer Standards and Training,Amanda Socha,3PCR - Complete Receipt,06/26/2025,$145.78
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=880&external=true&parentUrl=close,PO #99SWC-NV25-25281:880,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Business and Industry,Division of Industrial Relations,Melody Dorsey,3PCR - Complete Receipt,06/26/2025,"$6,506.28"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=881&external=true&parentUrl=close,PO #99SWC-NV25-25281:881,1 Zebra Prescription Label Printer,"Amazon Capital Services, Inc.",Department of Corrections,Department of Corrections,Maria Eddington,3PCR - Complete Receipt,06/26/2025,$203.93
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=882&external=true&parentUrl=close,PO #99SWC-NV25-25281:882,Label printer and laser scanner,"Amazon Capital Services, Inc.",Department of Corrections,Department of Corrections,Maria Eddington,3PCR - Complete Receipt,06/26/2025,"$1,117.65"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=883&external=true&parentUrl=close,PO #99SWC-NV25-25281:883,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Human Services,Division of Child and Family Services,Heather Staneff,3PS - Sent,06/26/2025,"$1,039.84"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=884&external=true&parentUrl=close,PO #99SWC-NV25-25281:884,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Treasurer's Office,Treasurer's Office,Rebecca Swanson,3PS - Sent,06/26/2025,$660.97
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=885&external=true&parentUrl=close,PO #99SWC-NV25-25281:885,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Treasurer's Office,Treasurer's Office,Rebecca Swanson,3PS - Sent,06/26/2025,$660.97
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=886&external=true&parentUrl=close,PO #99SWC-NV25-25281:886,PA 25-0396,"Amazon Capital Services, Inc.",Department of Public Safety,Investigation Division,Katarina Prieberova,3PS - Sent,06/26/2025,$238.90
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=887&external=true&parentUrl=close,PO #99SWC-NV25-25281:887,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Treasurer's Office,Treasurer's Office,Rebecca Swanson,3PS - Sent,06/26/2025,$81.51
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=888&external=true&parentUrl=close,PO #99SWC-NV25-25281:888,AMAZON #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Conservation and Natural Resources,Conservation and Natural Resources,Goldie Bowers,3PCR - Complete Receipt,06/26/2025,$43.27
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=889&external=true&parentUrl=close,PO #99SWC-NV25-25281:889,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Conservation and Natural Resources,Environmental Protection,Ally Hernandez,3PS - Sent,06/26/2025,$215.17
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=890&external=true&parentUrl=close,PO #99SWC-NV25-25281:890,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Treasurer's Office,Treasurer's Office,Rebecca Swanson,3PS - Sent,06/26/2025,$485.19
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=891&external=true&parentUrl=close,PO #99SWC-NV25-25281:891,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Human Services,Division of Child and Family Services,Shaydea Reynolds,3PS - Sent,06/26/2025,$569.99
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=892&external=true&parentUrl=close,PO #99SWC-NV25-25281:892,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Conservation and Natural Resources,Forestry Division,Alexander Arriola,3PCO - Closed,06/26/2025,$72.43
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=893&external=true&parentUrl=close,PO #99SWC-NV25-25281:893,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Conservation and Natural Resources,Forestry Division,Alex Sargent-Puentes,3PCO - Closed,06/26/2025,$112.76
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=894&external=true&parentUrl=close,PO #99SWC-NV25-25281:894,Jess Brooks Amazon Order 6.25,"Amazon Capital Services, Inc.",Department of Wildlife,Department of Wildlife,Marisa Peters,3PS - Sent,06/26/2025,"$1,646.52"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=895&external=true&parentUrl=close,PO #99SWC-NV25-25281:895,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Veterans Services,Department of Veterans Services,Artemio Puerta,3PS - Sent,06/26/2025,$9.99
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=896&external=true&parentUrl=close,PO #99SWC-NV25-25281:896,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Veterans Services,Department of Veterans Services,Artemio Puerta,3PCR - Complete Receipt,06/26/2025,"$1,137.26"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=897&external=true&parentUrl=close,PO #99SWC-NV25-25281:897,Astrea Amazon Purchase 6.25.2025,"Amazon Capital Services, Inc.",Department of Wildlife,Department of Wildlife,Marisa Peters,3PS - Sent,06/26/2025,"$1,155.77"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=898&external=true&parentUrl=close,PO #99SWC-NV25-25281:898,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Wildlife,Department of Wildlife,Lynda Barr,3PS - Sent,06/26/2025,$14.35
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=899&external=true&parentUrl=close,PO #99SWC-NV25-25281:899,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Governor's Office of Economic Development,Governor's Office of Economic Development,Amber Winig,3PS - Sent,06/26/2025,$159.96
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=900&external=true&parentUrl=close,PO #99SWC-NV25-25281:900,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",State Public Charter School Authority,State Public Charter School Authority,Karie Sarabia,3PCR - Complete Receipt,06/26/2025,"$2,720.00"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=901&external=true&parentUrl=close,PO #99SWC-NV25-25281:901,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",State Public Charter School Authority,State Public Charter School Authority,Karie Sarabia,3PCR - Complete Receipt,06/26/2025,"$2,240.00"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=902&external=true&parentUrl=close,PO #99SWC-NV25-25281:902,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Human Services,Division of Child and Family Services,Taraea Williams,3PS - Sent,06/26/2025,$71.78
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=903&external=true&parentUrl=close,PO #99SWC-NV25-25281:903,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Public Safety,DPS Director's Office,Lindsey Cox,3PS - Sent,06/26/2025,"$2,689.76"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=904&external=true&parentUrl=close,PO #99SWC-NV25-25281:904,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Veterans Services,Department of Veterans Services,James Limon,3PS - Sent,06/27/2025,$81.34
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=905&external=true&parentUrl=close,PO #99SWC-NV25-25281:905,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Conservation and Natural Resources,Forestry Division,Jerry Simpson,3PCO - Closed,06/27/2025,$228.95
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=906&external=true&parentUrl=close,PO #99SWC-NV25-25281:906,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Conservation and Natural Resources,Forestry Division,Jerry Simpson,3PCO - Closed,06/27/2025,$228.95
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=907&external=true&parentUrl=close,PO #99SWC-NV25-25281:907,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Cannabis Compliance Board,Cannabis Compliance Board,Michele Hudson,3PCR - Complete Receipt,06/27/2025,$542.36
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=908&external=true&parentUrl=close,PO #99SWC-NV25-25281:908,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Administration,Mail Services,Haley Wilkes,3PCR - Complete Receipt,06/27/2025,$966.67
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=909&external=true&parentUrl=close,PO #99SWC-NV25-25281:909,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Cannabis Compliance Board,Cannabis Compliance Board,Michele Hudson,3PCR - Complete Receipt,06/27/2025,$542.10
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=910&external=true&parentUrl=close,PO #99SWC-NV25-25281:910,06-27-2025 Amazon Foam Dressing for Stein Clien,"Amazon Capital Services, Inc.",Department of Human Services,Public and Behavioral Health,John Salvador,3PS - Sent,06/27/2025,$98.76
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=911&external=true&parentUrl=close,PO #99SWC-NV25-25281:911,G2B #99SWC-NV25-25281 - Service Desk,"Amazon Capital Services, Inc.",Department of Administration,OCIO,Meagan Kiesow,3PCR - Complete Receipt,06/27/2025,$63.92
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=912&external=true&parentUrl=close,PO #99SWC-NV25-25281:912,06-27-2025 Amazon AltroClean 44 Custodial,"Amazon Capital Services, Inc.",Department of Human Services,Public and Behavioral Health,John Salvador,3PS - Sent,06/27/2025,"$1,120.00"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=913&external=true&parentUrl=close,PO #99SWC-NV25-25281:913,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Human Services,Division of Child and Family Services,Taraea Williams,3PS - Sent,06/27/2025,$746.56
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=914&external=true&parentUrl=close,PO #99SWC-NV25-25281:914,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Public Safety,Traffic Safety,Debra Miller,3PCR - Complete Receipt,06/27/2025,$650.16
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=915&external=true&parentUrl=close,PO #99SWC-NV25-25281:915,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Public Safety,Traffic Safety,Debra Miller,3PCR - Complete Receipt,06/27/2025,$25.99
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=916&external=true&parentUrl=close,PO #99SWC-NV25-25281:916,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Public Safety,Traffic Safety,Debra Miller,3PCR - Complete Receipt,06/27/2025,$120.72
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=917&external=true&parentUrl=close,PO #99SWC-NV25-25281:917,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Public Safety,Traffic Safety,Debra Miller,3PCR - Complete Receipt,06/27/2025,$18.87
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=918&external=true&parentUrl=close,PO #99SWC-NV25-25281:918,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Treasurer's Office,Higher Education Tuition,Blanca Platt,3PS - Sent,06/27/2025,$79.42
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=919&external=true&parentUrl=close,PO #99SWC-NV25-25281:919,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Conservation and Natural Resources,Historic Preservation,Carolyn Furin,3PS - Sent,06/27/2025,$350.52
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=920&external=true&parentUrl=close,PO #99SWC-NV25-25281:920,CYC25695 PrivScreen G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Human Services,Division of Child and Family Services,Kelly Funk,3PCR - Complete Receipt,06/27/2025,$44.64
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=921&external=true&parentUrl=close,PO #99SWC-NV25-25281:921,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Human Services,Division of Child and Family Services,Shaydea Reynolds,3PS - Sent,06/27/2025,$701.16
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=922&external=true&parentUrl=close,PO #99SWC-NV25-25281:922,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Human Services,Division of Child and Family Services,Shaydea Reynolds,3PS - Sent,06/27/2025,"$1,229.99"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=923&external=true&parentUrl=close,PO #99SWC-NV25-25281:923,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Human Services,Division of Child and Family Services,Rhea Sayas,3PS - Sent,06/27/2025,$972.82
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=924&external=true&parentUrl=close,PO #99SWC-NV25-25281:924,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Human Services,Division of Child and Family Services,Rhea Sayas,3PS - Sent,06/27/2025,$242.97
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=925&external=true&parentUrl=close,PO #99SWC-NV25-25281:925,Amazon reMarkable Paper Pro tablet 2564,"Amazon Capital Services, Inc.",Department of Veterans Services,Department of Veterans Services,Tony Yuan,3PS - Sent,06/27/2025,$778.99
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=926&external=true&parentUrl=close,PO #99SWC-NV25-25281:926,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Veterans Services,Department of Veterans Services,James Limon,3PS - Sent,06/27/2025,$19.98
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=927&external=true&parentUrl=close,PO #99SWC-NV25-25281:927,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Cannabis Compliance Board,Cannabis Compliance Board,Michele Hudson,3PCR - Complete Receipt,06/27/2025,$377.99
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=928&external=true&parentUrl=close,PO #99SWC-NV25-25281:928,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Native American Affairs,Department of Native American Affairs,Sarina Nez,3PCR - Complete Receipt,06/27/2025,$278.54
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=929&external=true&parentUrl=close,PO #99SWC-NV25-25281:929,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Native American Affairs,Department of Native American Affairs,Sarina Nez,3PS - Sent,06/27/2025,$282.54
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=930&external=true&parentUrl=close,PO #99SWC-NV25-25281:930,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Administration,"Nevada State Library, Archives and Public Records",Nena Fresia,3PCR - Complete Receipt,06/27/2025,$75.96
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=931&external=true&parentUrl=close,PO #99SWC-NV25-25281:931,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Administration,"Nevada State Library, Archives and Public Records",Marie Markovich,3PCR - Complete Receipt,06/27/2025,$188.22
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=932&external=true&parentUrl=close,PO #99SWC-NV25-25281:932,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Wildlife,Department of Wildlife,Tara Wyatt,3PCR - Complete Receipt,06/27/2025,"$2,408.78"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=933&external=true&parentUrl=close,PO #99SWC-NV25-25281:933,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",State Public Charter School Authority,State Public Charter School Authority,Karie Sarabia,3PCR - Complete Receipt,06/27/2025,"$4,720.00"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=934&external=true&parentUrl=close,PO #99SWC-NV25-25281:934,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Native American Affairs,Department of Native American Affairs,Sarina Nez,3PCR - Complete Receipt,06/30/2025,$275.94
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=935&external=true&parentUrl=close,PO #99SWC-NV25-25281:935,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Conservation and Natural Resources,Parks Division,Nicole Jaquish,3PS - Sent,06/30/2025,$109.54
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=936&external=true&parentUrl=close,PO #99SWC-NV25-25281:936,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Governor's Office of Economic Development,Governor's Office of Economic Development,Amber Winig,3PS - Sent,06/30/2025,$360.68
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=937&external=true&parentUrl=close,PO #99SWC-NV25-25281:937,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Human Services,Division of Child and Family Services,Heather Staneff,3PS - Sent,06/30/2025,"$1,499.73"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=938&external=true&parentUrl=close,PO #99SWC-NV25-25281:938,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Public Safety,Investigation Division,Kathy Peterson,3PS - Sent,06/30/2025,$672.76
