PO #,PO #,Description,Vendor,Organization,Department,Buyer,Status,Sent Date,Total
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1881&external=true&parentUrl=close,PO #99SWC-NV25-25281:1881,G2B #99SWC-NV25-25281 Amazon St.Louis camera project,"Amazon Capital Services, Inc.","Department of Employment, Training and Rehabilitation",DETR Administrative Services,Daniel Sosa,3PS - Sent,08/12/2025,$21.96
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1882&external=true&parentUrl=close,PO #99SWC-NV25-25281:1882,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Governor's Office,Governor's Office of Federal Assistance,Leticia Chavez,3PS - Sent,08/12/2025,$659.98
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1883&external=true&parentUrl=close,PO #99SWC-NV25-25281:1883,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Veterans Services,Department of Veterans Services,James Limon,3PS - Sent,08/12/2025,$93.54
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1884&external=true&parentUrl=close,PO #99SWC-NV25-25281:1884,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Veterans Services,Department of Veterans Services,James Limon,3PS - Sent,08/12/2025,$49.15
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1885&external=true&parentUrl=close,PO #99SWC-NV25-25281:1885,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Veterans Services,Department of Veterans Services,Christopher Naylor,3PS - Sent,08/12/2025,$989.30
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1886&external=true&parentUrl=close,PO #99SWC-NV25-25281:1886,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Agriculture,Department of Agriculture,Cynthia Oropeza,3PS - Sent,08/12/2025,$151.99
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1887&external=true&parentUrl=close,PO #99SWC-NV25-25281:1887,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.","Department of Employment, Training and Rehabilitation",Rehabilitation Division,Loretta Kempski,3PS - Sent,08/12/2025,$19.72
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1888&external=true&parentUrl=close,PO #99SWC-NV25-25281:1888,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.","Department of Employment, Training and Rehabilitation",Rehabilitation Division,Jenny Richter Livia,3PS - Sent,08/12/2025,$70.00
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1889&external=true&parentUrl=close,PO #99SWC-NV25-25281:1889,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Governor's Office,Governor's Office,Trendi Miller,3PS - Sent,08/12/2025,$355.16
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1890&external=true&parentUrl=close,PO #99SWC-NV25-25281:1890,08-04-2025 Amazon Pharmacy Iron Vitamins,"Amazon Capital Services, Inc.",Department of Human Services,Public and Behavioral Health,John Salvador,3PS - Sent,08/12/2025,$25.59
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1891&external=true&parentUrl=close,PO #99SWC-NV25-25281:1891,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Conservation and Natural Resources,Parks Division,Elyse Jolly,3PS - Sent,08/12/2025,$320.09
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1892&external=true&parentUrl=close,PO #99SWC-NV25-25281:1892,FY26 AMAZON OFFICE SUPPLIES,"Amazon Capital Services, Inc.",Department of Corrections,Department of Corrections,Jennifer (Kate) Adams,3PS - Sent,08/12/2025,$865.28
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1893&external=true&parentUrl=close,PO #99SWC-NV25-25281:1893,ESP - Amazon - UPS Battery Replacement,"Amazon Capital Services, Inc.",Department of Corrections,Department of Corrections,Jennifer Johnson,3PS - Sent,08/12/2025,"$1,031.76"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1894&external=true&parentUrl=close,PO #99SWC-NV25-25281:1894,ESP - Amazon - Maintenance Plumbing and Door Control Supplies,"Amazon Capital Services, Inc.",Department of Corrections,Department of Corrections,Jennifer Johnson,3PCR - Complete Receipt,08/12/2025,$902.24
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1895&external=true&parentUrl=close,PO #99SWC-NV25-25281:1895,3759 Amazon Visiting Water Fountains Repair Kits,"Amazon Capital Services, Inc.",Department of Corrections,Department of Corrections,Madison Neal-Hertz,3PCR - Complete Receipt,08/12/2025,$264.51
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1896&external=true&parentUrl=close,PO #99SWC-NV25-25281:1896,ESP - Amazon - Basketball FY26,"Amazon Capital Services, Inc.",Department of Corrections,Department of Corrections,Jennifer Johnson,3PCR - Complete Receipt,08/12/2025,$873.00
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1897&external=true&parentUrl=close,PO #99SWC-NV25-25281:1897,4742 Headset order Carson RPM 8.12.25,"Amazon Capital Services, Inc.",Department of Motor Vehicles,Department of Motor Vehicles,Shaun Kennedy,3PS - Sent,08/12/2025,$49.99
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1898&external=true&parentUrl=close,PO #99SWC-NV25-25281:1898,ESP - Amazon - Flagpole Ropes,"Amazon Capital Services, Inc.",Department of Corrections,Department of Corrections,Jennifer Johnson,3PS - Sent,08/12/2025,$39.98
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1899&external=true&parentUrl=close,PO #99SWC-NV25-25281:1899,Angelina Desk Organizer Order,"Amazon Capital Services, Inc.",Department of Motor Vehicles,Department of Motor Vehicles,Sean Tiller,3PS - Sent,08/12/2025,$25.99
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1900&external=true&parentUrl=close,PO #99SWC-NV25-25281:1900,ESP evaporator motor from Amazon,"Amazon Capital Services, Inc.",Department of Corrections,Department of Corrections,Kimberly Avery,3PCR - Complete Receipt,08/12/2025,"$1,320.84"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1901&external=true&parentUrl=close,PO #99SWC-NV25-25281:1901,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.","Department of Employment, Training and Rehabilitation",Rehabilitation Division,Loretta Kempski,3PS - Sent,08/12/2025,$83.05
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1902&external=true&parentUrl=close,PO #99SWC-NV25-25281:1902,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.","Department of Employment, Training and Rehabilitation",Rehabilitation Division,Loretta Kempski,3PS - Sent,08/12/2025,$863.34
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1903&external=true&parentUrl=close,PO #99SWC-NV25-25281:1903,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.","Department of Employment, Training and Rehabilitation",Rehabilitation Division,Tomas Cruz,3PS - Sent,08/12/2025,$49.00
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1904&external=true&parentUrl=close,PO #99SWC-NV25-25281:1904,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.","Department of Employment, Training and Rehabilitation",Rehabilitation Division,Tomas Cruz,3PS - Sent,08/12/2025,$854.99
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1905&external=true&parentUrl=close,PO #99SWC-NV25-25281:1905,ESP - Amazon - Classroom Monitor,"Amazon Capital Services, Inc.",Department of Corrections,Department of Corrections,Jennifer Johnson,3PS - Sent,08/12/2025,$903.92
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1906&external=true&parentUrl=close,PO #99SWC-NV25-25281:1906,Back Braces for Operations,"Amazon Capital Services, Inc.",Governor's Technology Office,Governor's Technology Office,John Hannah,3PS - Sent,08/12/2025,$30.76
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1907&external=true&parentUrl=close,PO #99SWC-NV25-25281:1907,ESP - Amazon - Maintenance Supplies,"Amazon Capital Services, Inc.",Department of Corrections,Department of Corrections,Jennifer Johnson,3PS - Sent,08/12/2025,"$1,489.73"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1908&external=true&parentUrl=close,PO #99SWC-NV25-25281:1908,CYC26067 Couplings StckPmp FntnKit G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Human Services,Division of Child and Family Services,Kelly Funk,3PS - Sent,08/12/2025,$375.50
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1909&external=true&parentUrl=close,PO #99SWC-NV25-25281:1909,CYC26066 WalkInMotors BubblrStrnr PnclShrpnrs G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Human Services,Division of Child and Family Services,Kelly Funk,3PS - Sent,08/12/2025,$474.86
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1910&external=true&parentUrl=close,PO #99SWC-NV25-25281:1910,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Business and Industry,Division of Industrial Relations,Melody Dorsey,3PCR - Complete Receipt,08/12/2025,$99.95
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1911&external=true&parentUrl=close,PO #99SWC-NV25-25281:1911,G2B #99SWC-NV25-25281 - Amazon (Culinary and Rec item),"Amazon Capital Services, Inc.",Department of Corrections,Department of Corrections,Heather Dougherty,3PS - Sent,08/12/2025,$203.97
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1912&external=true&parentUrl=close,PO #99SWC-NV25-25281:1912,G2B #99SWC-NV25-25281 - Office Chair,"Amazon Capital Services, Inc.",Department of Business and Industry,Division of Industrial Relations,Vange Mendelson,3PS - Sent,08/12/2025,$223.99
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1913&external=true&parentUrl=close,PO #99SWC-NV25-25281:1913,G2B #99SWC-NV25-25281 - Lobby Signs,"Amazon Capital Services, Inc.",Department of Business and Industry,Division of Industrial Relations,Vange Mendelson,3PS - Sent,08/12/2025,$11.63
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1914&external=true&parentUrl=close,PO #99SWC-NV25-25281:1914,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Wildlife,Department of Wildlife,Tammie Frost,3PS - Sent,08/12/2025,$91.08
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1915&external=true&parentUrl=close,PO #99SWC-NV25-25281:1915,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Conservation and Natural Resources,Environmental Protection,Savannah Hash,3PS - Sent,08/12/2025,$36.98
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1916&external=true&parentUrl=close,PO #99SWC-NV25-25281:1916,08-12-2025 Amazon Allied Therapy H-Pod TV,"Amazon Capital Services, Inc.",Department of Human Services,Public and Behavioral Health,John Salvador,3PS - Sent,08/13/2025,$497.99
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1917&external=true&parentUrl=close,PO #99SWC-NV25-25281:1917,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Veterans Services,Department of Veterans Services,James Limon,3PS - Sent,08/13/2025,$162.99
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1918&external=true&parentUrl=close,PO #99SWC-NV25-25281:1918,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Governor's Office of Economic Development,Governor's Office of Economic Development,Amber Winig,3PS - Sent,08/13/2025,$198.94
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1919&external=true&parentUrl=close,PO #99SWC-NV25-25281:1919,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.","Department of Employment, Training and Rehabilitation",Rehabilitation Division,Tomas Cruz,3PS - Sent,08/13/2025,$488.00
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1920&external=true&parentUrl=close,PO #99SWC-NV25-25281:1920,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.","Department of Employment, Training and Rehabilitation",Rehabilitation Division,Loretta Kempski,3PS - Sent,08/13/2025,$542.99
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1921&external=true&parentUrl=close,PO #99SWC-NV25-25281:1921,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.","Department of Employment, Training and Rehabilitation",Rehabilitation Division,Loretta Kempski,3PS - Sent,08/13/2025,$5.99
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1922&external=true&parentUrl=close,PO #99SWC-NV25-25281:1922,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.","Department of Employment, Training and Rehabilitation",Rehabilitation Division,Loretta Kempski,3PS - Sent,08/13/2025,$379.99
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1923&external=true&parentUrl=close,PO #99SWC-NV25-25281:1923,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Human Services,Division of Child and Family Services,Rhea Sayas,3PS - Sent,08/13/2025,$119.30
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1924&external=true&parentUrl=close,PO #99SWC-NV25-25281:1924,G2B #99SWC-NV25-25281 mixing valve,"Amazon Capital Services, Inc.",Department of Corrections,Department of Corrections,Calleen Corrigan,3PS - Sent,08/13/2025,"$2,656.14"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1925&external=true&parentUrl=close,PO #99SWC-NV25-25281:1925,08-13-2025 Amazon Nurse Education Table,"Amazon Capital Services, Inc.",Department of Human Services,Public and Behavioral Health,John Salvador,3PS - Sent,08/13/2025,$47.77
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1926&external=true&parentUrl=close,PO #99SWC-NV25-25281:1926,Carlin Internet G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Adjutant General,Adjutant General and National Guard,Anthony Laskowski,3PS - Sent,08/13/2025,$59.97
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1927&external=true&parentUrl=close,PO #99SWC-NV25-25281:1927,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Public Safety,Fire Marshal,Lisa Sheppard,3PS - Sent,08/13/2025,$28.66
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1928&external=true&parentUrl=close,PO #99SWC-NV25-25281:1928,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Administration,"Nevada State Library, Archives and Public Records",Marie Markovich,3PS - Sent,08/13/2025,$357.07
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1929&external=true&parentUrl=close,PO #99SWC-NV25-25281:1929,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Administration,Purchasing Division,Heather Chavez,3PCR - Complete Receipt,08/13/2025,$23.16
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1932&external=true&parentUrl=close,PO #99SWC-NV25-25281:1932,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Commission on Mineral Resources,Commission on Mineral Resource,Crystal Cruson,3PS - Sent,08/13/2025,$47.94
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1934&external=true&parentUrl=close,PO #99SWC-NV25-25281:1934,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Human Services,Division of Child and Family Services,Taraea Williams,3PS - Sent,08/13/2025,$246.04
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1935&external=true&parentUrl=close,PO #99SWC-NV25-25281:1935,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Conservation and Natural Resources,Forestry Division,Michelle Roberts,3PS - Sent,08/13/2025,$205.24
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1936&external=true&parentUrl=close,PO #99SWC-NV25-25281:1936,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Conservation and Natural Resources,Forestry Division,Kelcey Hein,3PS - Sent,08/13/2025,$48.09
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1937&external=true&parentUrl=close,PO #99SWC-NV25-25281:1937,3759 - Facility Outside Flags - G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Corrections,Department of Corrections,Shayla Barry,3PS - Sent,08/13/2025,$71.96
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1938&external=true&parentUrl=close,PO #99SWC-NV25-25281:1938,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Veterans Services,Department of Veterans Services,James Limon,3PS - Sent,08/13/2025,$22.79
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1939&external=true&parentUrl=close,PO #99SWC-NV25-25281:1939,7-29-25 Amazon Meri Conner Therapy book,"Amazon Capital Services, Inc.",Department of Human Services,Public and Behavioral Health,Matthew Laruccia,3PS - Sent,08/13/2025,$46.20
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1940&external=true&parentUrl=close,PO #99SWC-NV25-25281:1940,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.","Department of Employment, Training and Rehabilitation",Rehabilitation Division,Meghan Hammargren,3PS - Sent,08/13/2025,$479.99
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1941&external=true&parentUrl=close,PO #99SWC-NV25-25281:1941,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Human Services,Aging and Disability Services Division,Shayon McCrary-Robertson,3PCR - Complete Receipt,08/13/2025,$129.47
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1942&external=true&parentUrl=close,PO #99SWC-NV25-25281:1942,August Supply Part 1,"Amazon Capital Services, Inc.",Department of Human Services,Health Care Financing and Policy,Daisy Lopez,3PS - Sent,08/13/2025,"$2,422.59"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1943&external=true&parentUrl=close,PO #99SWC-NV25-25281:1943,Aug Silver Sage Pt 1 Amazon (Reorder),"Amazon Capital Services, Inc.",Department of Human Services,Health Care Financing and Policy,Alexandra Lopez-Duarte,3PS - Sent,08/13/2025,$228.76
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1944&external=true&parentUrl=close,PO #99SWC-NV25-25281:1944,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Human Services,Division of Child and Family Services,Taraea Williams,3PS - Sent,08/13/2025,$655.66
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1945&external=true&parentUrl=close,PO #99SWC-NV25-25281:1945,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Human Services,Social Services,Kyle Reynolds,3PS - Sent,08/13/2025,$24.44
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1946&external=true&parentUrl=close,PO #99SWC-NV25-25281:1946,PAHRUMP-WIRELESS MOUSE-AMAZON,"Amazon Capital Services, Inc.",Department of Motor Vehicles,Department of Motor Vehicles,Julia Chulay,3PS - Sent,08/14/2025,$21.68
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1947&external=true&parentUrl=close,PO #99SWC-NV25-25281:1947,NVePro Order for Wildlife Ed 2,"Amazon Capital Services, Inc.",Department of Wildlife,Department of Wildlife,Sydney Moss,3PS - Sent,08/14/2025,$22.88
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1948&external=true&parentUrl=close,PO #99SWC-NV25-25281:1948,NVePro Order for Aquatic WILD Workshop,"Amazon Capital Services, Inc.",Department of Wildlife,Department of Wildlife,Sydney Moss,3PS - Sent,08/14/2025,$69.06
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1949&external=true&parentUrl=close,PO #99SWC-NV25-25281:1949,Amazon order approval 8-13-25,"Amazon Capital Services, Inc.",Department of Wildlife,Department of Wildlife,Sydney Moss,3PS - Sent,08/14/2025,$139.96
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1950&external=true&parentUrl=close,PO #99SWC-NV25-25281:1950,Amazon order approval 2 - 8-13-25,"Amazon Capital Services, Inc.",Department of Wildlife,Department of Wildlife,Sydney Moss,3PS - Sent,08/14/2025,$29.97
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1951&external=true&parentUrl=close,PO #99SWC-NV25-25281:1951,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Business and Industry,Division of Insurance,Teresa Fernandez,3PCR - Complete Receipt,08/14/2025,$30.79
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1952&external=true&parentUrl=close,PO #99SWC-NV25-25281:1952,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Business and Industry,Division of Insurance,Teresa Fernandez,3PPR - Partial Receipt,08/14/2025,$309.89
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1953&external=true&parentUrl=close,PO #99SWC-NV25-25281:1953,BA 3186 Amazon Office Supplies,"Amazon Capital Services, Inc.",Department of Conservation and Natural Resources,Environmental Protection,Brandon Beach,3PS - Sent,08/14/2025,$216.90
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1954&external=true&parentUrl=close,PO #99SWC-NV25-25281:1954,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.","Department of Employment, Training and Rehabilitation",Rehabilitation Division,Tomas Cruz,3PS - Sent,08/14/2025,$43.93
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1955&external=true&parentUrl=close,PO #99SWC-NV25-25281:1955,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.","Department of Employment, Training and Rehabilitation",Rehabilitation Division,Tomas Cruz,3PS - Sent,08/14/2025,$257.35
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1956&external=true&parentUrl=close,PO #99SWC-NV25-25281:1956,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.","Department of Employment, Training and Rehabilitation",Rehabilitation Division,Tomas Cruz,3PS - Sent,08/14/2025,"$1,059.11"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1957&external=true&parentUrl=close,PO #99SWC-NV25-25281:1957,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.","Department of Employment, Training and Rehabilitation",Rehabilitation Division,Tomas Cruz,3PS - Sent,08/14/2025,$488.00
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1958&external=true&parentUrl=close,PO #99SWC-NV25-25281:1958,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Department of Public Safety,Nevada Parole and Probation,Christy Detwiler-Remley,3PCR - Complete Receipt,08/14/2025,$39.25
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1959&external=true&parentUrl=close,PO #99SWC-NV25-25281:1959,G2B #99SWC-NV25-25281,"Amazon Capital Services, Inc.",Governor's Office,Governor's Office of Federal Assistance,Leticia Chavez,3PS - Sent,08/14/2025,$69.98
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1960&external=true&parentUrl=close,PO #99SWC-NV25-25281:1960,BA3186 Amazon Monitor LV,"Amazon Capital Services, Inc.",Department of Conservation and Natural Resources,Environmental Protection,Brandon Beach,3PS - Sent,08/14/2025,$182.57
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1962&external=true&parentUrl=close,PO #99SWC-NV25-25281:1962,08-14-2025 Amazon Annex D Client Dressings,"Amazon Capital Services, Inc.",Department of Human Services,Public and Behavioral Health,John Salvador,3PS - Sent,08/14/2025,$152.93
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1963&external=true&parentUrl=close,PO #99SWC-NV25-25281:1963,G2B #99SWC-NV25-25281 - AMAZON (CAMERAS FOR OPS),"Amazon Capital Services, Inc.",Department of Corrections,Department of Corrections,Heather Dougherty,3PS - Sent,08/14/2025,"$1,519.60"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-25281&releaseNbr=1964&external=true&parentUrl=close,PO #99SWC-NV25-25281:1964,"G2B #99SWC-NV25-25281 hinges, intercoms","Amazon Capital Services, Inc.",Department of Corrections,Department of Corrections,Calleen Corrigan,3PS - Sent,08/14/2025,$390.53
